X,Y,id,modified,language,bibliographicCitation,institutionCode,collectionCode,datasetName,basisOfRecord,dynamicProperties,catalogNumber,occurrenceRemarks,individualCount,sex,lifeStage,occurrenceStatus,associatedTaxa,eventID,samplingProtocol,eventDate,startDayOfYear,year,month,day,fieldNumber,waterBody,country,stateProvince,county,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,identifiedBy,typeStatus,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,FID
178.405733,-16.776667,17,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Chlorodesmis fastigiata,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:211746,Chlorodesmis fastigiata,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Udoteaceae,Chlorodesmis,,fastigiata,,"(C.Agardh) S.C.Ducker, 1969",131
178.405733,-16.776667,18,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Rhabdastrella globostellata,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:169886,Rhabdastrella globostellata,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae,Rhabdastrella,,globostellata,,"(Carter, 1883)",132
178.405733,-16.776667,19,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Cinachyrella sp.,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:171287,Cinachyrella sp.,Animalia,Porifera,Demospongiae,Spirophorida,Tetillidae,Cinachyrella,,,,"Wilson, 1925",133
178.405733,-16.776667,20,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Udotea geppiorum,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:374219,Udotea geppiorum,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Udoteaceae,Udotea,,geppiorum,,"Yamada, 1930",134
178.405733,-16.776667,21,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Phyllospongia papyracea,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:165287,Phyllospongia papyracea,Animalia,Porifera,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,,papyracea,,"(Esper, 1794)",135
178.405733,-16.776667,22,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Lithophyllum tamiense,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:496198,Lithophyllum tamiense,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Lithophyllum,,tamiense,,"(Heydrich) Verheij, 1994",136
178.405733,-16.776667,23,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Amphiroa crassa,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:211635,Amphiroa crassa,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Amphiroa,,crassa,,"J.V.Lamouroux, 1824",137
178.405733,-16.776667,24,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Amphiroa tribulus,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:211627,Amphiroa tribulus,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Amphiroa,,tribulus,,"(J.Ellis & Solander) J.V.Lamouroux, 1816",138
178.405733,-16.776667,25,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Caulerpa taxifolia,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:144476,Caulerpa taxifolia,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,,taxifolia,,"(M.Vahl) C.Agardh, 1817",139
178.405733,-16.776667,26,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Haliclona sp.,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:131834,Haliclona sp.,Animalia,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,,,,"Grant, 1836",140
178.405733,-16.776667,27,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Lithothamnion proliferum,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:371279,Lithothamnion proliferum,Plantae,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,Lithothamnion,,proliferum,,"Foslie, 1904",141
178.405733,-16.776667,28,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Caulerpa serrulata,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:211485,Caulerpa serrulata,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,,serrulata,,"(Forsskål) J.Agardh, 1837",142
178.405733,-16.776667,29,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Lyngbya majuscula,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:177509,Lyngbya majuscula,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Lyngbya,,majuscula,,"Harvey ex Gomont, 1892",143
178.405733,-16.776667,30,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Avrainvillea longicaulis,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:374518,Avrainvillea longicaulis,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Dichotomosiphonaceae,Avrainvillea,,longicaulis,,"(Kützing) G.Murray & Boodle, 1889",144
178.405733,-16.776667,31,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Halimeda minima,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:372306,Halimeda minima,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,minima,,"(W.R.Taylor) Hillis-Colinvaux, 1968",145
178.405733,-16.776667,32,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Halimeda borneensis,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:375712,Halimeda borneensis,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,borneensis,,"W.R.Taylor, 1975",146
178.405733,-16.776667,33,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Avrainvillea erecta,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:221173,Avrainvillea erecta,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Dichotomosiphonaceae,Avrainvillea,,erecta,,"(Berkeley) A.Gepp & E.S.Gepp, 1911",147
178.405733,-16.776667,34,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Avrainvillea lacerata,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:221169,Avrainvillea lacerata,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Dichotomosiphonaceae,Avrainvillea,,lacerata,,"Harvey ex J.Agardh, 1887",148
178.405733,-16.776667,35,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Caulerpa bikinensis,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:375077,Caulerpa bikinensis,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,,bikinensis,,"W.R.Taylor, 1950",149
178.405733,-16.776667,36,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Halimeda macrophysa,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:211510,Halimeda macrophysa,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,macrophysa,,"Askenasy, 1888",150
178.405733,-16.776667,37,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Aplysilla sp.,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:131738,Aplysilla sp.,Animalia,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Aplysilla,,,,"Schulze, 1878",151
178.405733,-16.776667,38,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Tydemania expeditionis,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:214424,Tydemania expeditionis,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Udoteaceae,Tydemania,,expeditionis,,"Weber-van Bosse, 1901",152
179.478033,-16.276017,801,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Cladophora sp.,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:143996,Cladophora sp.,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,,,,"Kützing, 1843",153
179.478033,-16.276017,802,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Caulerpa nummularia,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:371835,Caulerpa nummularia,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,,nummularia,,"Harvey ex J.Agardh, 1873",154
179.478033,-16.276017,803,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Halymenia sp.,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:144045,Halymenia sp.,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Halymenia,,,,"C.Agardh, 1817",155
179.478033,-16.276017,804,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Rhipilia penicilloides,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:613660,Rhipilia penicilloides,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Rhipiliaceae,Rhipilia,,penicilloides,,"A.D.R.N'Yeurt & D.W.Keats, 1997",156
179.478033,-16.276017,805,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Petrosia sp.,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:131847,Petrosia sp.,Animalia,Porifera,Demospongiae,Haplosclerida,Petrosiidae,Petrosia,,,,"Vosmaer, 1885",157
179.478033,-16.276017,806,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Halymenia porphyraeformis,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:371241,Halymenia porphyraeformis,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Halymenia,,porphyraeformis,,"Parkinson, 1980",158
179.478033,-16.276017,807,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Halimeda discoidea,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:144481,Halimeda discoidea,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,discoidea,,"Decaisne, 1842",159
179.478033,-16.276017,808,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Predaea weldii,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:372322,Predaea weldii,Plantae,Rhodophyta,Florideophyceae,Nemastomatales,Nemastomataceae,Predaea,,weldii,,"Kraft & I.A.Abbott, 1971",160
179.478033,-16.276017,809,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Caulerpa cupressoides,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:144467,Caulerpa cupressoides,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,,cupressoides,,"(West) C.Agardh, 1817",161
179.478033,-16.276017,810,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Gelliodes sp.,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:131842,Gelliodes sp.,Animalia,Porifera,Demospongiae,Haplosclerida,Niphatidae,Gelliodes,,,,"Ridley, 1884",162
179.478033,-16.276017,811,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Axinyssa sp.,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:131802,Axinyssa sp.,Animalia,Porifera,Demospongiae,Halichondrida,Halichondriidae,Axinyssa,,,,"Lendenfeld, 1897",163
179.478033,-16.276017,812,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Rhipilia sp. 2,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:143823,Rhipilia sp. 2,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Rhipiliaceae,Rhipilia,,,,"Kützing, 1858",164
179.478033,-16.276017,813,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Rhipilia sp. 1,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:143823,Rhipilia sp. 1,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Rhipiliaceae,Rhipilia,,,,"Kützing, 1858",165
179.478033,-16.276017,814,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Jaspis sp.,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:131999,Jaspis sp.,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae,Jaspis,,,,"Gray, 1867",166
179.478033,-16.276017,815,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Halimeda lacunalis,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:241215,Halimeda lacunalis,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,lacunalis,,"W.R.Taylor, 1950",167
179.478033,-16.276017,816,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Rhipilia tenaculosa,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:144487,Rhipilia tenaculosa,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Rhipiliaceae,Rhipilia,,tenaculosa,,"A.Gepp & E.S.Gepp, 1911",168
179.478033,-16.276017,817,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-20 Dictyopteris repens,,,,,present,,20,SCUBA diving,2007/05/21 09:19:00,141,2007,5,21,Fiji-20,Pacific Ocean,Fiji,,,Nukusemanu reef Outer slope north of atoll,4,72,-16.276017,179.478033,WGS84,30,POINT (179.478033 -16.276017),,,urn:lsid:marinespecies.org:taxname:214306,Dictyopteris repens,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyopteris,,repens,,"(Okamura) Børgesen, 1924",169
